Order ID,Product,Quantity Ordered,Price Each,Order Date,Purchase Address,Sales,Month,City,Hours,minute,second,Grouped
284761,USB-C Charging Cable,1,11.95,2019-11-14 23:26:00,"20 Lincoln St, Atlanta, GA 30301",11.95,11,Atlanta,23,26,0,"AA Batteries (4-pack) , USB-C Charging Cable"
284811,27in 4K Gaming Monitor,1,389.99,2019-11-06 05:32:00,"733 2nd St, Atlanta, GA 30301",389.99,11,Atlanta,5,32,0,"27in 4K Gaming Monitor , AAA Batteries (4-pack)"
284811,AAA Batteries (4-pack),1,2.99,2019-11-06 05:32:00,"733 2nd St, Atlanta, GA 30301",2.99,11,Atlanta,5,32,0,"27in 4K Gaming Monitor , AAA Batteries (4-pack)"
284825,Google Phone,1,600.0,2019-11-01 14:35:00,"925 River St, Seattle, WA 98101",600.0,11,Seattle,14,35,0,"Google Phone , USB-C Charging Cable"
284825,USB-C Charging Cable,1,11.95,2019-11-01 14:35:00,"925 River St, Seattle, WA 98101",11.95,11,Seattle,14,35,0,"Google Phone , USB-C Charging Cable"
284885,Flatscreen TV,1,300.0,2019-11-16 22:32:00,"891 Walnut St, Seattle, WA 98101",300.0,11,Seattle,22,32,0,"Flatscreen TV , USB-C Charging Cable"
284885,USB-C Charging Cable,1,11.95,2019-11-16 22:32:00,"891 Walnut St, Seattle, WA 98101",11.95,11,Seattle,22,32,0,"Flatscreen TV , USB-C Charging Cable"
284907,Apple Airpods Headphones,1,150.0,2019-11-11 02:02:00,"91 North St, Seattle, WA 98101",150.0,11,Seattle,2,2,0,"Apple Airpods Headphones , ThinkPad Laptop"
284907,ThinkPad Laptop,1,999.99,2019-11-11 02:02:00,"91 North St, Seattle, WA 98101",999.99,11,Seattle,2,2,0,"Apple Airpods Headphones , ThinkPad Laptop"
284916,27in FHD Monitor,1,149.99,2019-11-05 13:11:00,"35 Main St, Boston, MA 02215",149.99,11,Boston,13,11,0,"27in FHD Monitor , AAA Batteries (4-pack)"
284916,AAA Batteries (4-pack),4,2.99,2019-11-05 13:11:00,"35 Main St, Boston, MA 02215",11.96,11,Boston,13,11,0,"27in FHD Monitor , AAA Batteries (4-pack)"
284928,iPhone,1,700.0,2019-11-30 13:55:00,"548 Main St, Boston, MA 02215",700.0,11,Boston,13,55,0,"iPhone , Lightning Charging Cable"
284928,Lightning Charging Cable,1,14.95,2019-11-30 13:55:00,"548 Main St, Boston, MA 02215",14.95,11,Boston,13,55,0,"iPhone , Lightning Charging Cable"
284949,iPhone,1,700.0,2019-11-04 13:29:00,"286 Meadow St, San Francisco, CA 94016",700.0,11,San Francisco,13,29,0,"iPhone , Lightning Charging Cable"
284949,Lightning Charging Cable,1,14.95,2019-11-04 13:29:00,"286 Meadow St, San Francisco, CA 94016",14.95,11,San Francisco,13,29,0,"iPhone , Lightning Charging Cable"
284968,Google Phone,1,600.0,2019-11-09 13:17:00,"752 Lakeview St, Seattle, WA 98101",600.0,11,Seattle,13,17,0,"Google Phone , USB-C Charging Cable"
284968,USB-C Charging Cable,1,11.95,2019-11-09 13:17:00,"752 Lakeview St, Seattle, WA 98101",11.95,11,Seattle,13,17,0,"Google Phone , USB-C Charging Cable"
285060,Bose SoundSport Headphones,1,99.99,2019-11-17 21:26:00,"779 6th St, Los Angeles, CA 90001",99.99,11,Los Angeles,21,26,0,"Bose SoundSport Headphones , Lightning Charging Cable"
285060,Lightning Charging Cable,1,14.95,2019-11-17 21:26:00,"779 6th St, Los Angeles, CA 90001",14.95,11,Los Angeles,21,26,0,"Bose SoundSport Headphones , Lightning Charging Cable"
285063,AAA Batteries (4-pack),1,2.99,2019-11-21 18:14:00,"231 Pine St, San Francisco, CA 94016",2.99,11,San Francisco,18,14,0,"AAA Batteries (4-pack) , AA Batteries (4-pack)"
285063,AA Batteries (4-pack),1,3.84,2019-11-21 18:14:00,"231 Pine St, San Francisco, CA 94016",3.84,11,San Francisco,18,14,0,"AAA Batteries (4-pack) , AA Batteries (4-pack)"
285066,Bose SoundSport Headphones,1,99.99,2019-11-21 15:45:00,"687 Main St, San Francisco, CA 94016",99.99,11,San Francisco,15,45,0,"Bose SoundSport Headphones , Apple Airpods Headphones"
285066,Apple Airpods Headphones,1,150.0,2019-11-21 15:45:00,"687 Main St, San Francisco, CA 94016",150.0,11,San Francisco,15,45,0,"Bose SoundSport Headphones , Apple Airpods Headphones"
285096,iPhone,1,700.0,2019-11-12 21:55:00,"953 South St, Portland, OR 97035",700.0,11,Portland,21,55,0,"iPhone , Wired Headphones"
285096,Wired Headphones,2,11.99,2019-11-12 21:55:00,"953 South St, Portland, OR 97035",23.98,11,Portland,21,55,0,"iPhone , Wired Headphones"
285122,AA Batteries (4-pack),1,3.84,2019-11-24 19:00:00,"941 Walnut St, San Francisco, CA 94016",3.84,11,San Francisco,19,0,0,"AA Batteries (4-pack) , Wired Headphones"
285122,Wired Headphones,1,11.99,2019-11-24 19:00:00,"941 Walnut St, San Francisco, CA 94016",11.99,11,San Francisco,19,0,0,"AA Batteries (4-pack) , Wired Headphones"
285137,iPhone,1,700.0,2019-11-12 10:00:00,"685 Sunset St, Austin, TX 73301",700.0,11,Austin,10,0,0,"iPhone , Wired Headphones"
285137,Wired Headphones,1,11.99,2019-11-12 10:00:00,"685 Sunset St, Austin, TX 73301",11.99,11,Austin,10,0,0,"iPhone , Wired Headphones"
285147,Bose SoundSport Headphones,1,99.99,2019-11-16 01:19:00,"662 Chestnut St, San Francisco, CA 94016",99.99,11,San Francisco,1,19,0,"Bose SoundSport Headphones , Lightning Charging Cable"
285147,Lightning Charging Cable,1,14.95,2019-11-16 01:19:00,"662 Chestnut St, San Francisco, CA 94016",14.95,11,San Francisco,1,19,0,"Bose SoundSport Headphones , Lightning Charging Cable"
285247,Bose SoundSport Headphones,1,99.99,2019-11-25 13:39:00,"211 1st St, Atlanta, GA 30301",99.99,11,Atlanta,13,39,0,"Bose SoundSport Headphones , Lightning Charging Cable"
285247,Lightning Charging Cable,1,14.95,2019-11-25 13:39:00,"211 1st St, Atlanta, GA 30301",14.95,11,Atlanta,13,39,0,"Bose SoundSport Headphones , Lightning Charging Cable"
285301,iPhone,1,700.0,2019-11-23 19:14:00,"252 11th St, New York City, NY 10001",700.0,11,New York City,19,14,0,"iPhone , Lightning Charging Cable"
285301,Lightning Charging Cable,1,14.95,2019-11-23 19:14:00,"252 11th St, New York City, NY 10001",14.95,11,New York City,19,14,0,"iPhone , Lightning Charging Cable"
285431,Lightning Charging Cable,1,14.95,2019-11-29 11:50:00,"398 Park St, New York City, NY 10001",14.95,11,New York City,11,50,0,"Lightning Charging Cable , AA Batteries (4-pack)"
285431,AA Batteries (4-pack),1,3.84,2019-11-29 11:50:00,"398 Park St, New York City, NY 10001",3.84,11,New York City,11,50,0,"Lightning Charging Cable , AA Batteries (4-pack)"
285452,27in 4K Gaming Monitor,1,389.99,2019-11-14 20:12:00,"211 Wilson St, Boston, MA 02215",389.99,11,Boston,20,12,0,"27in 4K Gaming Monitor , Wired Headphones"
285452,Wired Headphones,1,11.99,2019-11-14 20:12:00,"211 Wilson St, Boston, MA 02215",11.99,11,Boston,20,12,0,"27in 4K Gaming Monitor , Wired Headphones"
285472,Lightning Charging Cable,1,14.95,2019-11-09 14:10:00,"119 Johnson St, Dallas, TX 75001",14.95,11,Dallas,14,10,0,"Lightning Charging Cable , ThinkPad Laptop"
285472,ThinkPad Laptop,1,999.99,2019-11-09 14:10:00,"119 Johnson St, Dallas, TX 75001",999.99,11,Dallas,14,10,0,"Lightning Charging Cable , ThinkPad Laptop"
285492,iPhone,1,700.0,2019-11-07 18:22:00,"54 Meadow St, San Francisco, CA 94016",700.0,11,San Francisco,18,22,0,"iPhone , Lightning Charging Cable"
285492,Lightning Charging Cable,1,14.95,2019-11-07 18:22:00,"54 Meadow St, San Francisco, CA 94016",14.95,11,San Francisco,18,22,0,"iPhone , Lightning Charging Cable"
285497,Bose SoundSport Headphones,1,99.99,2019-11-15 19:41:00,"528 Sunset St, Portland, ME 04101",99.99,11,Portland,19,41,0,"Bose SoundSport Headphones , AAA Batteries (4-pack)"
285497,AAA Batteries (4-pack),1,2.99,2019-11-15 19:41:00,"528 Sunset St, Portland, ME 04101",2.99,11,Portland,19,41,0,"Bose SoundSport Headphones , AAA Batteries (4-pack)"
285504,Google Phone,1,600.0,2019-11-19 19:04:00,"828 Park St, Austin, TX 73301",600.0,11,Austin,19,4,0,"Google Phone , USB-C Charging Cable"
285504,USB-C Charging Cable,1,11.95,2019-11-19 19:04:00,"828 Park St, Austin, TX 73301",11.95,11,Austin,19,4,0,"Google Phone , USB-C Charging Cable"
285520,USB-C Charging Cable,1,11.95,2019-11-16 13:18:00,"405 Washington St, Atlanta, GA 30301",11.95,11,Atlanta,13,18,0,"USB-C Charging Cable , AA Batteries (4-pack)"
285520,AA Batteries (4-pack),1,3.84,2019-11-16 13:18:00,"405 Washington St, Atlanta, GA 30301",3.84,11,Atlanta,13,18,0,"USB-C Charging Cable , AA Batteries (4-pack)"
285530,Google Phone,1,600.0,2019-11-22 19:39:00,"762 12th St, Seattle, WA 98101",600.0,11,Seattle,19,39,0,"Google Phone , USB-C Charging Cable"
285530,USB-C Charging Cable,1,11.95,2019-11-22 19:39:00,"762 12th St, Seattle, WA 98101",11.95,11,Seattle,19,39,0,"Google Phone , USB-C Charging Cable"
285532,Apple Airpods Headphones,1,150.0,2019-11-21 18:27:00,"737 Dogwood St, San Francisco, CA 94016",150.0,11,San Francisco,18,27,0,"Apple Airpods Headphones , AA Batteries (4-pack)"
285532,AA Batteries (4-pack),1,3.84,2019-11-21 18:27:00,"737 Dogwood St, San Francisco, CA 94016",3.84,11,San Francisco,18,27,0,"Apple Airpods Headphones , AA Batteries (4-pack)"
285534,Vareebadd Phone,1,400.0,2019-11-24 13:05:00,"902 6th St, New York City, NY 10001",400.0,11,New York City,13,5,0,"Vareebadd Phone , Bose SoundSport Headphones"
285534,Bose SoundSport Headphones,1,99.99,2019-11-24 13:05:00,"902 6th St, New York City, NY 10001",99.99,11,New York City,13,5,0,"Vareebadd Phone , Bose SoundSport Headphones"
285600,27in FHD Monitor,1,149.99,2019-11-21 03:18:00,"729 Cherry St, Atlanta, GA 30301",149.99,11,Atlanta,3,18,0,"27in FHD Monitor , USB-C Charging Cable"
285600,USB-C Charging Cable,1,11.95,2019-11-21 03:18:00,"729 Cherry St, Atlanta, GA 30301",11.95,11,Atlanta,3,18,0,"27in FHD Monitor , USB-C Charging Cable"
285602,Wired Headphones,1,11.99,2019-11-23 17:50:00,"423 Main St, New York City, NY 10001",11.99,11,New York City,17,50,0,"Wired Headphones , Bose SoundSport Headphones"
285602,Bose SoundSport Headphones,1,99.99,2019-11-23 17:50:00,"423 Main St, New York City, NY 10001",99.99,11,New York City,17,50,0,"Wired Headphones , Bose SoundSport Headphones"
285614,Bose SoundSport Headphones,1,99.99,2019-11-19 09:42:00,"878 North St, Atlanta, GA 30301",99.99,11,Atlanta,9,42,0,"Bose SoundSport Headphones , AAA Batteries (4-pack)"
285614,AAA Batteries (4-pack),2,2.99,2019-11-19 09:42:00,"878 North St, Atlanta, GA 30301",5.98,11,Atlanta,9,42,0,"Bose SoundSport Headphones , AAA Batteries (4-pack)"
285642,Google Phone,1,600.0,2019-11-02 13:08:00,"481 9th St, Los Angeles, CA 90001",600.0,11,Los Angeles,13,8,0,"Google Phone , USB-C Charging Cable"
285642,USB-C Charging Cable,1,11.95,2019-11-02 13:08:00,"481 9th St, Los Angeles, CA 90001",11.95,11,Los Angeles,13,8,0,"Google Phone , USB-C Charging Cable"
285701,iPhone,1,700.0,2019-11-22 08:17:00,"89 Wilson St, Boston, MA 02215",700.0,11,Boston,8,17,0,"iPhone , AA Batteries (4-pack)"
285701,AA Batteries (4-pack),1,3.84,2019-11-22 08:17:00,"89 Wilson St, Boston, MA 02215",3.84,11,Boston,8,17,0,"iPhone , AA Batteries (4-pack)"
285734,Google Phone,1,600.0,2019-11-07 12:08:00,"568 11th St, San Francisco, CA 94016",600.0,11,San Francisco,12,8,0,"Google Phone , USB-C Charging Cable"
285734,USB-C Charging Cable,1,11.95,2019-11-07 12:08:00,"568 11th St, San Francisco, CA 94016",11.95,11,San Francisco,12,8,0,"Google Phone , USB-C Charging Cable"
285765,AA Batteries (4-pack),1,3.84,2019-11-12 18:29:00,"238 Washington St, Atlanta, GA 30301",3.84,11,Atlanta,18,29,0,"AA Batteries (4-pack) , Lightning Charging Cable"
285765,Lightning Charging Cable,1,14.95,2019-11-12 18:29:00,"238 Washington St, Atlanta, GA 30301",14.95,11,Atlanta,18,29,0,"AA Batteries (4-pack) , Lightning Charging Cable"
285783,Macbook Pro Laptop,1,1700.0,2019-11-21 00:33:00,"504 4th St, Atlanta, GA 30301",1700.0,11,Atlanta,0,33,0,"Macbook Pro Laptop , USB-C Charging Cable"
285783,USB-C Charging Cable,1,11.95,2019-11-21 00:33:00,"504 4th St, Atlanta, GA 30301",11.95,11,Atlanta,0,33,0,"Macbook Pro Laptop , USB-C Charging Cable"
285820,Bose SoundSport Headphones,1,99.99,2019-11-21 11:20:00,"769 River St, San Francisco, CA 94016",99.99,11,San Francisco,11,20,0,"Bose SoundSport Headphones , USB-C Charging Cable"
285820,USB-C Charging Cable,1,11.95,2019-11-21 11:20:00,"769 River St, San Francisco, CA 94016",11.95,11,San Francisco,11,20,0,"Bose SoundSport Headphones , USB-C Charging Cable"
285822,Google Phone,1,600.0,2019-11-21 12:25:00,"230 Maple St, New York City, NY 10001",600.0,11,New York City,12,25,0,"Google Phone , Bose SoundSport Headphones"
285822,Bose SoundSport Headphones,1,99.99,2019-11-21 12:25:00,"230 Maple St, New York City, NY 10001",99.99,11,New York City,12,25,0,"Google Phone , Bose SoundSport Headphones"
285840,iPhone,1,700.0,2019-11-29 15:03:00,"104 Willow St, Los Angeles, CA 90001",700.0,11,Los Angeles,15,3,0,"iPhone , Lightning Charging Cable"
285840,Lightning Charging Cable,1,14.95,2019-11-29 15:03:00,"104 Willow St, Los Angeles, CA 90001",14.95,11,Los Angeles,15,3,0,"iPhone , Lightning Charging Cable"
285854,AAA Batteries (4-pack),1,2.99,2019-11-03 14:22:00,"238 Forest St, Portland, OR 97035",2.99,11,Portland,14,22,0,"AAA Batteries (4-pack) , Apple Airpods Headphones"
285854,Apple Airpods Headphones,1,150.0,2019-11-03 14:22:00,"238 Forest St, Portland, OR 97035",150.0,11,Portland,14,22,0,"AAA Batteries (4-pack) , Apple Airpods Headphones"
285881,iPhone,1,700.0,2019-11-17 21:09:00,"99 Spruce St, Seattle, WA 98101",700.0,11,Seattle,21,9,0,"iPhone , Lightning Charging Cable"
285881,Lightning Charging Cable,1,14.95,2019-11-17 21:09:00,"99 Spruce St, Seattle, WA 98101",14.95,11,Seattle,21,9,0,"iPhone , Lightning Charging Cable"
285928,AA Batteries (4-pack),2,3.84,2019-11-14 00:10:00,"653 Meadow St, Los Angeles, CA 90001",7.68,11,Los Angeles,0,10,0,"AA Batteries (4-pack) , Lightning Charging Cable"
285928,Lightning Charging Cable,2,14.95,2019-11-14 00:10:00,"653 Meadow St, Los Angeles, CA 90001",29.9,11,Los Angeles,0,10,0,"AA Batteries (4-pack) , Lightning Charging Cable"
286076,Google Phone,1,600.0,2019-11-02 19:17:00,"350 4th St, Atlanta, GA 30301",600.0,11,Atlanta,19,17,0,"Google Phone , Wired Headphones"
286076,Wired Headphones,1,11.99,2019-11-02 19:17:00,"350 4th St, Atlanta, GA 30301",11.99,11,Atlanta,19,17,0,"Google Phone , Wired Headphones"
286079,iPhone,1,700.0,2019-11-07 15:50:00,"951 Walnut St, New York City, NY 10001",700.0,11,New York City,15,50,0,"iPhone , Lightning Charging Cable"
286079,Lightning Charging Cable,1,14.95,2019-11-07 15:50:00,"951 Walnut St, New York City, NY 10001",14.95,11,New York City,15,50,0,"iPhone , Lightning Charging Cable"
286112,Google Phone,1,600.0,2019-11-14 00:06:00,"263 Johnson St, New York City, NY 10001",600.0,11,New York City,0,6,0,"Google Phone , Wired Headphones"
286112,Wired Headphones,1,11.99,2019-11-14 00:06:00,"263 Johnson St, New York City, NY 10001",11.99,11,New York City,0,6,0,"Google Phone , Wired Headphones"
286135,Wired Headphones,2,11.99,2019-11-08 20:30:00,"18 Cherry St, Los Angeles, CA 90001",23.98,11,Los Angeles,20,30,0,"Wired Headphones , USB-C Charging Cable"
286135,USB-C Charging Cable,1,11.95,2019-11-08 20:30:00,"18 Cherry St, Los Angeles, CA 90001",11.95,11,Los Angeles,20,30,0,"Wired Headphones , USB-C Charging Cable"
286143,iPhone,1,700.0,2019-11-30 22:46:00,"453 South St, Portland, OR 97035",700.0,11,Portland,22,46,0,"iPhone , Lightning Charging Cable"
286143,Lightning Charging Cable,1,14.95,2019-11-30 22:46:00,"453 South St, Portland, OR 97035",14.95,11,Portland,22,46,0,"iPhone , Lightning Charging Cable"
286174,Vareebadd Phone,1,400.0,2019-11-02 11:33:00,"581 Hill St, San Francisco, CA 94016",400.0,11,San Francisco,11,33,0,"Vareebadd Phone , USB-C Charging Cable"
286174,USB-C Charging Cable,1,11.95,2019-11-02 11:33:00,"581 Hill St, San Francisco, CA 94016",11.95,11,San Francisco,11,33,0,"Vareebadd Phone , USB-C Charging Cable"
286224,Wired Headphones,1,11.99,2019-11-30 16:34:00,"649 4th St, New York City, NY 10001",11.99,11,New York City,16,34,0,"Wired Headphones , 34in Ultrawide Monitor"
286224,34in Ultrawide Monitor,1,379.99,2019-11-30 16:34:00,"649 4th St, New York City, NY 10001",379.99,11,New York City,16,34,0,"Wired Headphones , 34in Ultrawide Monitor"
286236,Google Phone,1,600.0,2019-11-05 21:21:00,"3 Pine St, Dallas, TX 75001",600.0,11,Dallas,21,21,0,"Google Phone , USB-C Charging Cable"
286236,USB-C Charging Cable,1,11.95,2019-11-05 21:21:00,"3 Pine St, Dallas, TX 75001",11.95,11,Dallas,21,21,0,"Google Phone , USB-C Charging Cable"
286273,Google Phone,1,600.0,2019-11-27 17:07:00,"612 Lake St, San Francisco, CA 94016",600.0,11,San Francisco,17,7,0,"Google Phone , Bose SoundSport Headphones"
286273,Bose SoundSport Headphones,1,99.99,2019-11-27 17:07:00,"612 Lake St, San Francisco, CA 94016",99.99,11,San Francisco,17,7,0,"Google Phone , Bose SoundSport Headphones"
286291,Google Phone,1,600.0,2019-11-07 18:14:00,"407 River St, New York City, NY 10001",600.0,11,New York City,18,14,0,"Google Phone , Wired Headphones"
286291,Wired Headphones,1,11.99,2019-11-07 18:14:00,"407 River St, New York City, NY 10001",11.99,11,New York City,18,14,0,"Google Phone , Wired Headphones"
286347,AA Batteries (4-pack),1,3.84,2019-11-11 12:36:00,"255 West St, Dallas, TX 75001",3.84,11,Dallas,12,36,0,"AA Batteries (4-pack) , AAA Batteries (4-pack)"
286347,AAA Batteries (4-pack),1,2.99,2019-11-11 12:36:00,"255 West St, Dallas, TX 75001",2.99,11,Dallas,12,36,0,"AA Batteries (4-pack) , AAA Batteries (4-pack)"
286359,AA Batteries (4-pack),1,3.84,2019-11-02 21:40:00,"815 Sunset St, Boston, MA 02215",3.84,11,Boston,21,40,0,"AA Batteries (4-pack) , Wired Headphones"
286359,Wired Headphones,1,11.99,2019-11-02 21:40:00,"815 Sunset St, Boston, MA 02215",11.99,11,Boston,21,40,0,"AA Batteries (4-pack) , Wired Headphones"
286372,USB-C Charging Cable,1,11.95,2019-11-01 23:45:00,"775 Jackson St, Seattle, WA 98101",11.95,11,Seattle,23,45,0,"USB-C Charging Cable , Flatscreen TV"
286372,Flatscreen TV,1,300.0,2019-11-01 23:45:00,"775 Jackson St, Seattle, WA 98101",300.0,11,Seattle,23,45,0,"USB-C Charging Cable , Flatscreen TV"
286417,Google Phone,1,600.0,2019-11-18 21:50:00,"895 Lakeview St, New York City, NY 10001",600.0,11,New York City,21,50,0,"Google Phone , USB-C Charging Cable"
286417,USB-C Charging Cable,1,11.95,2019-11-18 21:50:00,"895 Lakeview St, New York City, NY 10001",11.95,11,New York City,21,50,0,"Google Phone , USB-C Charging Cable"
286465,iPhone,1,700.0,2019-11-14 21:07:00,"345 Church St, Atlanta, GA 30301",700.0,11,Atlanta,21,7,0,"iPhone , Lightning Charging Cable"
286465,Lightning Charging Cable,1,14.95,2019-11-14 21:07:00,"345 Church St, Atlanta, GA 30301",14.95,11,Atlanta,21,7,0,"iPhone , Lightning Charging Cable"
286483,iPhone,1,700.0,2019-11-14 19:43:00,"312 Dogwood St, San Francisco, CA 94016",700.0,11,San Francisco,19,43,0,"iPhone , Lightning Charging Cable"
286483,Lightning Charging Cable,1,14.95,2019-11-14 19:43:00,"312 Dogwood St, San Francisco, CA 94016",14.95,11,San Francisco,19,43,0,"iPhone , Lightning Charging Cable"
286503,34in Ultrawide Monitor,1,379.99,2019-11-01 23:36:00,"324 Maple St, Los Angeles, CA 90001",379.99,11,Los Angeles,23,36,0,"34in Ultrawide Monitor , ThinkPad Laptop"
286503,ThinkPad Laptop,1,999.99,2019-11-01 23:36:00,"324 Maple St, Los Angeles, CA 90001",999.99,11,Los Angeles,23,36,0,"34in Ultrawide Monitor , ThinkPad Laptop"
286504,iPhone,1,700.0,2019-11-07 16:06:00,"115 South St, San Francisco, CA 94016",700.0,11,San Francisco,16,6,0,"iPhone , Wired Headphones"
286504,Wired Headphones,1,11.99,2019-11-07 16:06:00,"115 South St, San Francisco, CA 94016",11.99,11,San Francisco,16,6,0,"iPhone , Wired Headphones"
286523,Vareebadd Phone,1,400.0,2019-11-15 00:17:00,"223 Elm St, Los Angeles, CA 90001",400.0,11,Los Angeles,0,17,0,"Vareebadd Phone , Bose SoundSport Headphones"
286523,Bose SoundSport Headphones,1,99.99,2019-11-15 00:17:00,"223 Elm St, Los Angeles, CA 90001",99.99,11,Los Angeles,0,17,0,"Vareebadd Phone , Bose SoundSport Headphones"
286557,iPhone,1,700.0,2019-11-22 12:41:00,"608 Spruce St, Seattle, WA 98101",700.0,11,Seattle,12,41,0,"iPhone , Wired Headphones"
286557,Wired Headphones,1,11.99,2019-11-22 12:41:00,"608 Spruce St, Seattle, WA 98101",11.99,11,Seattle,12,41,0,"iPhone , Wired Headphones"
286581,Vareebadd Phone,1,400.0,2019-11-21 21:25:00,"108 West St, San Francisco, CA 94016",400.0,11,San Francisco,21,25,0,"Vareebadd Phone , Bose SoundSport Headphones"
286581,Bose SoundSport Headphones,1,99.99,2019-11-21 21:25:00,"108 West St, San Francisco, CA 94016",99.99,11,San Francisco,21,25,0,"Vareebadd Phone , Bose SoundSport Headphones"
286591,iPhone,1,700.0,2019-11-03 16:51:00,"505 Jefferson St, Dallas, TX 75001",700.0,11,Dallas,16,51,0,"iPhone , Lightning Charging Cable"
286591,Lightning Charging Cable,1,14.95,2019-11-03 16:51:00,"505 Jefferson St, Dallas, TX 75001",14.95,11,Dallas,16,51,0,"iPhone , Lightning Charging Cable"
286612,Apple Airpods Headphones,1,150.0,2019-11-24 19:20:00,"830 7th St, Boston, MA 02215",150.0,11,Boston,19,20,0,"Apple Airpods Headphones , USB-C Charging Cable"
286612,USB-C Charging Cable,1,11.95,2019-11-24 19:20:00,"830 7th St, Boston, MA 02215",11.95,11,Boston,19,20,0,"Apple Airpods Headphones , USB-C Charging Cable"
286622,Lightning Charging Cable,1,14.95,2019-11-12 08:12:00,"203 Chestnut St, New York City, NY 10001",14.95,11,New York City,8,12,0,"Lightning Charging Cable , LG Washing Machine"
286622,LG Washing Machine,1,600.0,2019-11-12 08:12:00,"203 Chestnut St, New York City, NY 10001",600.0,11,New York City,8,12,0,"Lightning Charging Cable , LG Washing Machine"
286624,AA Batteries (4-pack),1,3.84,2019-11-06 10:35:00,"111 Johnson St, New York City, NY 10001",3.84,11,New York City,10,35,0,"AA Batteries (4-pack) , Wired Headphones"
286624,Wired Headphones,1,11.99,2019-11-06 10:35:00,"111 Johnson St, New York City, NY 10001",11.99,11,New York City,10,35,0,"AA Batteries (4-pack) , Wired Headphones"
286742,Google Phone,1,600.0,2019-11-13 19:59:00,"181 West St, San Francisco, CA 94016",600.0,11,San Francisco,19,59,0,"Google Phone , USB-C Charging Cable"
286742,USB-C Charging Cable,1,11.95,2019-11-13 19:59:00,"181 West St, San Francisco, CA 94016",11.95,11,San Francisco,19,59,0,"Google Phone , USB-C Charging Cable"
286760,AAA Batteries (4-pack),1,2.99,2019-11-27 18:21:00,"293 10th St, New York City, NY 10001",2.99,11,New York City,18,21,0,"AAA Batteries (4-pack) , Bose SoundSport Headphones"
286760,Bose SoundSport Headphones,1,99.99,2019-11-27 18:21:00,"293 10th St, New York City, NY 10001",99.99,11,New York City,18,21,0,"AAA Batteries (4-pack) , Bose SoundSport Headphones"
286769,Wired Headphones,1,11.99,2019-11-26 14:53:00,"615 Meadow St, New York City, NY 10001",11.99,11,New York City,14,53,0,"Wired Headphones , USB-C Charging Cable"
286769,USB-C Charging Cable,1,11.95,2019-11-26 14:53:00,"615 Meadow St, New York City, NY 10001",11.95,11,New York City,14,53,0,"Wired Headphones , USB-C Charging Cable"
286780,Google Phone,1,600.0,2019-11-04 02:43:00,"911 2nd St, Austin, TX 73301",600.0,11,Austin,2,43,0,"Google Phone , USB-C Charging Cable"
286780,USB-C Charging Cable,1,11.95,2019-11-04 02:43:00,"911 2nd St, Austin, TX 73301",11.95,11,Austin,2,43,0,"Google Phone , USB-C Charging Cable"
286795,AAA Batteries (4-pack),1,2.99,2019-11-20 07:40:00,"850 Hill St, San Francisco, CA 94016",2.99,11,San Francisco,7,40,0,"AAA Batteries (4-pack) , 27in FHD Monitor"
286795,27in FHD Monitor,1,149.99,2019-11-20 07:40:00,"850 Hill St, San Francisco, CA 94016",149.99,11,San Francisco,7,40,0,"AAA Batteries (4-pack) , 27in FHD Monitor"
286808,Bose SoundSport Headphones,1,99.99,2019-11-30 15:47:00,"573 11th St, Portland, OR 97035",99.99,11,Portland,15,47,0,"Bose SoundSport Headphones , 27in 4K Gaming Monitor"
286808,27in 4K Gaming Monitor,1,389.99,2019-11-30 15:47:00,"573 11th St, Portland, OR 97035",389.99,11,Portland,15,47,0,"Bose SoundSport Headphones , 27in 4K Gaming Monitor"
286833,Wired Headphones,1,11.99,2019-11-23 14:08:00,"314 Center St, San Francisco, CA 94016",11.99,11,San Francisco,14,8,0,"Wired Headphones , Lightning Charging Cable"
286833,Lightning Charging Cable,1,14.95,2019-11-23 14:08:00,"314 Center St, San Francisco, CA 94016",14.95,11,San Francisco,14,8,0,"Wired Headphones , Lightning Charging Cable"
286856,Google Phone,1,600.0,2019-11-29 10:20:00,"422 1st St, Boston, MA 02215",600.0,11,Boston,10,20,0,"Google Phone , Wired Headphones"
286856,Wired Headphones,2,11.99,2019-11-29 10:20:00,"422 1st St, Boston, MA 02215",23.98,11,Boston,10,20,0,"Google Phone , Wired Headphones"
286876,iPhone,1,700.0,2019-11-28 10:17:00,"710 6th St, Atlanta, GA 30301",700.0,11,Atlanta,10,17,0,"iPhone , Lightning Charging Cable"
286876,Lightning Charging Cable,1,14.95,2019-11-28 10:17:00,"710 6th St, Atlanta, GA 30301",14.95,11,Atlanta,10,17,0,"iPhone , Lightning Charging Cable"
286881,iPhone,1,700.0,2019-11-02 00:54:00,"773 Cedar St, Dallas, TX 75001",700.0,11,Dallas,0,54,0,"iPhone , Lightning Charging Cable"
286881,Lightning Charging Cable,1,14.95,2019-11-02 00:54:00,"773 Cedar St, Dallas, TX 75001",14.95,11,Dallas,0,54,0,"iPhone , Lightning Charging Cable"
286884,Google Phone,1,600.0,2019-11-16 00:09:00,"46 Chestnut St, Portland, OR 97035",600.0,11,Portland,0,9,0,"Google Phone , USB-C Charging Cable"
